step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
448,WEATHER,31.48,75.35,1021.52,7.84,41.76,0
449,WEATHER,24.38,77.64,1018.84,15.33,45.07,0
450,WEATHER,26.43,74.72,1028.41,9.58,41.79,0
451,WEATHER,22.3,53.71,1020.44,13.35,48.72,1
452,WEATHER,26.74,72.6,1010.49,12.21,32.6,0
453,WEATHER,27.32,61.71,1019.41,12.33,42.84,0
454,WEATHER,29.17,88.67,1009.1,8.95,37.14,0
455,WEATHER,26.34,74.74,1014.15,6.1,43.71,0
456,WEATHER,29.66,73.58,1017.84,16.38,45.14,0
457,WEATHER,30.53,63.55,1022.51,24.52,37.46,0
458,WEATHER,25.18,55.01,1016.1,19.95,45.22,0
459,WEATHER,28.09,61.92,1016.91,15.05,46.6,1
460,WEATHER,28.01,62.28,1017.35,6.93,45.03,0
461,WEATHER,29.3,74.25,1019.62,7.56,46.9,0
462,WEATHER,24.45,84.13,1017.28,27.59,44.67,0
463,WEATHER,27.11,57.25,1025.88,4.22,48.44,0
464,WEATHER,29.56,77.66,1012.8,4.3,52.65,0
465,WEATHER,31.17,70.17,1019.39,9.41,37.71,0
466,WEATHER,23.79,61.5,1012.16,16.25,45.2,0
467,WEATHER,29.04,49.87,1014.48,16.51,40.44,0
468,WEATHER,23.5,47.3,1021.31,17.25,47.1,0
469,WEATHER,33.56,66.28,1020.26,23.85,43.06,0
470,WEATHER,28.97,67.64,1017.84,5.29,46.05,0
471,WEATHER,26.8,72.81,1018.0,16.28,46.73,0
472,WEATHER,27.77,51.72,1012.89,16.48,48.42,0
473,WEATHER,28.27,59.55,1014.14,22.49,45.51,0
474,WEATHER,25.25,72.89,1020.17,17.67,42.37,0
475,WEATHER,28.3,69.53,1023.13,20.21,33.0,0
476,WEATHER,27.7,79.32,1017.64,8.47,29.74,0
477,WEATHER,23.19,57.46,1016.69,5.24,34.02,0
478,WEATHER,24.77,62.92,1017.54,7.74,45.1,0
479,WEATHER,29.25,57.83,1017.24,3.06,43.67,1
480,WEATHER,21.29,62.8,1015.52,7.8,40.46,0
481,WEATHER,25.8,68.84,1020.43,10.41,29.08,0
482,WEATHER,25.79,70.96,1015.93,24.64,38.99,0
483,WEATHER,20.66,64.49,1018.47,11.21,37.66,0
484,WEATHER,25.16,66.97,1022.1,12.68,38.34,0
485,WEATHER,26.85,57.52,1019.28,22.4,51.05,0
486,WEATHER,23.6,58.31,1015.2,6.56,40.44,0
487,WEATHER,26.85,83.31,1018.94,2.29,40.23,0
488,WEATHER,22.98,53.76,1021.6,20.2,43.5,0
489,WEATHER,26.73,59.55,1018.76,18.47,27.3,1
490,WEATHER,25.67,66.37,1016.69,14.62,36.26,0
491,WEATHER,22.66,54.75,1012.91,7.78,34.94,0
492,WEATHER,24.07,55.25,1014.21,26.19,35.33,0
493,WEATHER,23.08,48.46,1017.55,5.91,35.37,0
494,WEATHER,18.66,46.69,1019.22,10.76,34.67,0
495,WEATHER,23.19,54.59,1018.41,14.95,23.45,0
496,WEATHER,24.79,44.02,1018.38,17.34,37.96,0
497,WEATHER,27.38,52.14,1023.62,15.25,38.36,1
498,WEATHER,26.2,51.92,1018.43,14.63,41.13,0
499,WEATHER,23.55,43.25,1009.63,17.7,33.49,0
500,WEATHER,22.22,58.11,1020.96,28.56,36.9,0
501,WEATHER,25.86,55.59,1026.24,17.92,41.02,0
502,WEATHER,23.93,52.61,1013.71,26.11,32.14,0
503,WEATHER,24.32,43.3,1020.64,5.38,28.1,0
504,WEATHER,22.43,48.87,1013.97,13.21,35.33,0
505,WEATHER,24.19,45.69,1017.01,20.54,39.97,0
506,WEATHER,24.81,65.62,1014.54,13.09,40.02,0
507,WEATHER,21.2,56.98,1009.84,5.7,29.53,0
508,WEATHER,20.51,52.52,1019.97,10.32,32.19,0
509,WEATHER,26.36,61.96,1015.66,5.98,42.02,0
510,WEATHER,21.67,61.67,1017.99,1.92,21.51,0
511,WEATHER,16.55,50.11,1015.03,3.85,31.47,0
512,WEATHER,20.86,57.78,1009.73,19.83,33.81,0
513,WEATHER,21.72,45.42,1020.62,2.11,29.62,0
514,WEATHER,26.21,62.66,1014.38,22.86,31.43,0
515,WEATHER,21.8,36.57,1016.94,10.29,31.36,0
516,WEATHER,21.57,37.21,1010.0,12.13,25.31,0
517,WEATHER,18.42,40.67,1015.64,11.13,24.99,0
518,WEATHER,17.28,54.87,1012.99,8.56,37.79,0
519,WEATHER,18.92,46.54,1011.73,24.19,25.62,0
520,WEATHER,21.43,52.92,1014.34,19.51,33.57,0
521,WEATHER,14.48,47.51,1013.95,18.33,33.1,0
522,WEATHER,16.51,47.66,1007.7,6.62,39.13,0
523,WEATHER,16.02,43.49,1017.44,12.73,29.82,0
524,WEATHER,17.48,46.06,1020.59,27.08,25.24,0
525,WEATHER,22.27,42.72,1015.91,15.8,19.5,0
526,WEATHER,21.37,42.78,1011.16,21.71,25.17,0
527,WEATHER,16.73,61.1,1012.5,10.22,31.95,0
528,WEATHER,18.87,45.3,1010.02,11.65,37.58,0
529,WEATHER,21.5,37.0,1015.47,0.37,35.01,0
530,WEATHER,19.0,46.61,1015.54,5.95,27.31,0
531,WEATHER,22.84,38.27,1013.39,2.49,23.13,0
532,WEATHER,17.4,54.02,1010.02,4.49,30.5,0
533,WEATHER,15.51,32.79,1018.83,9.49,23.74,0
534,WEATHER,18.47,41.11,1009.15,9.02,30.0,0
535,WEATHER,18.69,39.77,1016.18,19.08,29.26,0
536,WEATHER,19.58,44.8,1014.0,7.92,23.47,0
537,WEATHER,15.02,39.59,1016.9,6.95,42.89,0
538,WEATHER,15.25,49.65,1014.32,6.1,21.18,0
539,WEATHER,18.99,44.19,1014.16,7.11,26.2,0
540,WEATHER,18.88,41.6,1007.03,28.61,17.53,0
541,WEATHER,11.3,41.1,1015.86,22.33,23.36,0
542,WEATHER,19.2,48.85,1017.78,8.16,30.03,0
543,WEATHER,15.44,46.08,1016.68,11.42,31.84,0
544,WEATHER,13.09,36.1,1015.79,16.25,28.24,0
545,WEATHER,15.43,41.26,1013.68,1.62,23.68,0
546,WEATHER,11.18,34.97,1015.43,21.33,20.17,0
547,WEATHER,17.8,35.94,1009.4,28.35,18.12,0
548,WEATHER,19.01,31.7,1016.69,30.67,14.66,0
549,WEATHER,16.55,44.25,1011.52,9.08,28.25,0
550,WEATHER,17.17,43.35,1016.2,2.31,13.39,0
551,WEATHER,14.37,47.5,1009.07,6.32,20.66,0
552,WEATHER,11.96,28.39,1008.51,2.43,27.36,0
553,WEATHER,17.25,42.63,1017.73,13.53,26.14,0
554,WEATHER,17.18,47.1,1007.19,8.42,23.12,0
555,WEATHER,13.36,58.17,1015.07,2.35,23.27,0
556,WEATHER,8.6,48.77,1018.75,15.25,13.85,0
557,WEATHER,18.05,28.21,1009.93,8.54,14.89,0
558,WEATHER,10.53,49.63,1006.62,12.98,14.69,0
559,WEATHER,21.38,33.22,1014.98,9.2,30.27,1
560,WEATHER,10.94,34.23,1012.36,22.36,24.45,0
561,WEATHER,15.19,43.36,1005.43,23.36,16.07,0
562,WEATHER,12.56,40.72,1011.85,29.77,15.92,0
563,WEATHER,10.48,45.18,1017.07,21.76,9.93,0
564,WEATHER,10.0,38.02,1014.65,2.76,29.09,0
565,WEATHER,12.89,44.86,1005.85,13.89,14.45,0
566,WEATHER,10.49,50.94,1010.69,7.29,15.78,0
567,WEATHER,10.08,49.53,1009.12,11.45,17.61,0
568,WEATHER,13.38,35.18,1011.97,2.36,18.25,0
569,WEATHER,10.97,50.82,1005.12,18.42,27.16,0
570,WEATHER,9.5,48.9,1015.36,1.82,15.08,0
571,WEATHER,10.2,48.28,1014.84,20.52,14.08,0
572,WEATHER,10.0,36.8,1011.4,13.09,17.04,0
573,WEATHER,16.63,37.65,1003.68,7.26,20.63,0
574,WEATHER,12.34,48.04,1008.99,1.35,17.3,0
575,WEATHER,9.36,39.57,1003.08,5.8,19.12,0
576,WEATHER,9.05,49.9,1010.11,11.2,13.27,0
577,WEATHER,5.58,39.12,1012.48,26.34,10.96,0
578,WEATHER,5.34,44.02,1013.61,16.85,11.38,0
579,WEATHER,3.98,33.88,1006.58,10.5,21.54,0
580,WEATHER,10.21,27.02,1011.44,11.82,15.09,0
581,WEATHER,8.85,48.16,1013.68,7.82,18.09,0
582,WEATHER,10.82,37.45,1012.66,5.48,25.47,0
583,WEATHER,5.01,45.79,1010.42,9.64,17.37,0
584,WEATHER,9.62,47.52,1006.69,5.17,11.74,0
585,WEATHER,7.98,43.14,1016.14,14.56,13.69,0
586,WEATHER,7.73,37.09,1009.16,10.66,8.59,0
587,WEATHER,4.98,30.09,1008.62,7.52,29.06,0
588,WEATHER,3.09,35.29,1004.29,11.91,16.56,0
589,WEATHER,8.44,40.05,1001.63,9.85,24.02,0
590,WEATHER,0.87,44.04,1013.73,24.24,17.33,0
591,WEATHER,-2.13,55.9,1008.58,12.63,15.93,0
592,WEATHER,7.7,36.1,1010.33,22.78,10.0,0
593,WEATHER,4.72,50.1,1006.47,11.68,23.99,0
594,WEATHER,7.9,36.64,1003.8,4.22,9.19,0
595,WEATHER,7.81,38.46,1012.18,6.37,11.7,0
596,WEATHER,7.02,43.52,1010.14,4.85,10.7,0
597,WEATHER,6.2,32.83,1007.39,10.07,13.57,0
598,WEATHER,2.06,38.27,1005.51,12.85,21.44,0
599,WEATHER,5.72,44.59,1012.51,20.8,13.59,0
600,WEATHER,11.58,44.08,1007.03,5.66,13.44,0
601,WEATHER,3.96,36.72,1014.53,11.25,4.68,0
602,WEATHER,6.72,51.25,1005.16,9.55,17.49,0
603,WEATHER,1.06,32.3,1007.38,13.55,12.86,0
604,WEATHER,0.83,50.17,1003.89,7.94,12.14,0
605,WEATHER,2.51,35.86,999.79,16.33,16.83,0
606,WEATHER,1.03,43.3,1010.49,24.43,14.03,0
607,WEATHER,1.54,43.46,1009.31,16.28,19.92,0
608,WEATHER,1.4,58.37,1012.66,19.82,5.02,0
609,WEATHER,0.3,62.99,1008.33,22.2,5.84,0
610,WEATHER,2.07,35.42,1007.41,11.9,9.3,0
611,WEATHER,-3.72,57.23,1014.32,6.85,14.5,0
612,WEATHER,6.26,34.07,1002.86,15.25,26.36,0
613,WEATHER,8.54,41.31,1010.22,6.93,12.97,0
614,WEATHER,0.88,48.39,1008.55,14.87,19.84,0
615,WEATHER,3.84,33.06,1011.62,22.88,5.42,0
616,WEATHER,13.92,34.43,1014.74,11.46,3.34,0
617,WEATHER,3.28,28.35,1004.88,6.72,17.04,0
618,WEATHER,0.48,40.97,1014.65,27.41,15.07,0
619,WEATHER,6.34,35.47,1015.64,3.27,16.03,0
620,WEATHER,7.32,39.37,1012.49,13.81,16.86,0
621,WEATHER,4.42,44.73,1006.96,13.77,17.7,0
622,WEATHER,4.84,44.14,1005.16,7.57,17.3,0
623,WEATHER,3.67,40.31,1008.9,13.28,28.27,0
624,WEATHER,-4.05,56.21,1002.83,8.42,18.38,0
625,WEATHER,2.84,58.39,1008.02,12.34,19.36,0
626,WEATHER,-2.04,46.52,1009.64,12.18,19.92,0
627,WEATHER,8.98,57.62,1009.12,7.76,7.86,0
628,WEATHER,3.31,40.75,1010.62,6.88,21.69,0
629,WEATHER,9.12,43.62,1010.22,3.93,14.74,0
630,WEATHER,-0.88,50.15,1006.72,17.1,10.2,0
631,WEATHER,-1.36,51.65,1007.99,7.3,14.25,0
632,WEATHER,5.17,63.8,1009.4,21.16,25.93,0
633,WEATHER,-4.23,40.55,1004.82,19.6,11.49,1
634,WEATHER,1.47,54.18,1008.27,11.02,16.24,0
635,WEATHER,-0.96,44.24,1004.75,12.66,20.77,0
636,WEATHER,4.68,48.02,1006.68,32.33,13.05,0
637,WEATHER,4.32,54.56,1006.68,10.58,15.05,0
638,WEATHER,11.92,54.01,1002.86,2.25,20.06,0
639,WEATHER,2.79,67.49,1004.29,5.53,23.27,0
640,WEATHER,4.73,51.72,1004.2,9.07,16.18,0
641,WEATHER,6.73,40.52,1008.28,16.97,14.73,0
642,WEATHER,5.97,45.61,1010.19,17.14,22.83,0
643,WEATHER,7.32,61.62,1001.25,4.04,12.0,0
644,WEATHER,4.3,62.85,1011.68,1.7,19.46,0
645,WEATHER,3.83,39.78,1001.2,3.84,11.92,0
646,WEATHER,3.19,47.36,1014.12,9.53,15.2,0
647,WEATHER,7.28,63.97,1008.99,8.56,12.7,0
648,WEATHER,7.69,46.68,1007.4,12.99,16.18,0
649,WEATHER,4.05,59.35,1006.76,1.47,19.87,0
650,WEATHER,3.85,52.53,1008.14,13.8,20.06,0
651,WEATHER,-0.12,42.67,1006.18,9.58,20.49,0
652,WEATHER,7.56,58.77,1012.7,6.23,26.66,0
653,WEATHER,1.52,53.38,1008.33,9.24,11.33,0
654,WEATHER,5.14,36.15,1008.49,8.11,10.02,0
655,WEATHER,4.16,43.85,1009.93,18.19,15.88,0
656,WEATHER,4.35,55.64,1012.13,8.85,13.03,0
657,WEATHER,7.64,54.71,1002.85,13.92,9.02,0
658,WEATHER,1.06,62.92,1010.21,5.17,17.4,0
659,WEATHER,3.03,71.43,1010.45,15.5,19.33,0
660,WEATHER,7.79,47.83,1007.22,16.79,32.71,0
661,WEATHER,5.32,58.68,1007.37,15.99,17.91,0
662,WEATHER,-0.7,60.02,1011.63,9.95,19.85,0
663,WEATHER,5.34,52.34,1009.0,9.61,19.23,0
664,WEATHER,8.22,39.96,1003.31,12.49,21.64,0
665,WEATHER,7.09,58.41,1006.53,1.55,18.88,0
666,WEATHER,1.96,65.74,1009.88,7.6,23.81,0
667,WEATHER,1.87,59.01,1011.55,12.68,19.24,1
668,WEATHER,6.39,61.65,1013.49,9.32,9.77,0
669,WEATHER,1.99,48.1,1007.2,5.57,24.5,0
670,WEATHER,4.64,61.92,1009.06,28.85,30.47,0
671,WEATHER,4.79,75.3,1011.79,11.01,18.38,0
672,WEATHER,9.05,64.09,1012.85,17.87,20.0,0
673,WEATHER,4.09,41.38,1008.09,13.88,20.96,0
674,WEATHER,2.88,46.12,1013.82,11.03,19.62,0
675,WEATHER,7.5,68.1,1007.29,2.29,17.82,0
676,WEATHER,2.16,55.61,1010.16,11.56,21.2,0
677,WEATHER,9.66,67.21,1009.96,21.99,20.3,0
678,WEATHER,8.22,63.55,1003.32,7.37,24.56,0
679,WEATHER,5.03,63.46,1009.27,3.62,21.77,0
680,WEATHER,10.4,71.84,1002.71,16.32,34.41,0
681,WEATHER,-0.66,60.89,1012.66,14.37,18.29,0
682,WEATHER,3.69,72.64,1009.98,9.55,28.77,0
683,WEATHER,1.1,70.18,1010.62,1.9,17.44,0
684,WEATHER,6.55,72.05,1004.22,17.21,24.98,0
685,WEATHER,11.17,68.79,1011.76,3.81,24.11,0
686,WEATHER,7.9,63.13,1014.18,21.49,19.97,0
687,WEATHER,10.49,67.12,1013.91,14.94,23.41,0
688,WEATHER,5.64,67.36,1018.81,8.06,19.02,0
689,WEATHER,7.15,56.44,1008.01,2.96,16.45,0
690,WEATHER,6.04,61.9,1011.43,8.79,35.84,0
691,WEATHER,7.76,67.06,1017.42,10.55,33.83,0
692,WEATHER,8.43,75.99,1009.41,11.61,29.22,0
693,WEATHER,1.52,68.55,1006.36,2.53,30.47,0
694,WEATHER,6.62,51.92,1009.93,9.67,18.31,0
695,WEATHER,6.51,73.21,1010.37,4.29,20.77,0
696,WEATHER,5.64,66.14,1010.07,8.01,30.9,0
697,WEATHER,5.44,73.54,1014.52,11.91,22.59,0
698,WEATHER,9.03,80.75,1011.09,9.75,31.35,1
699,WEATHER,5.95,64.82,1012.02,19.12,28.88,0
700,WEATHER,5.66,60.15,1011.51,18.11,30.71,0
701,WEATHER,7.3,65.98,1011.86,27.47,35.98,0
702,WEATHER,4.89,69.03,1011.6,17.54,32.59,0
703,WEATHER,12.14,70.43,1009.08,13.13,34.3,1
704,WEATHER,8.24,69.09,1004.93,13.49,32.86,0
705,WEATHER,12.23,77.51,1015.43,15.21,28.78,0
706,WEATHER,5.72,79.59,1007.13,7.32,33.01,0
707,WEATHER,11.94,66.91,1011.09,1.61,26.21,0
708,WEATHER,11.62,56.44,1013.74,5.79,28.04,0
709,WEATHER,13.15,77.15,1015.1,9.9,21.84,0
710,WEATHER,11.22,74.55,1006.03,9.4,36.96,0
711,WEATHER,11.12,59.66,1015.77,7.85,41.67,0
712,WEATHER,15.91,60.88,1011.24,7.75,34.83,1
713,WEATHER,13.86,77.91,1009.8,18.92,33.56,0
714,WEATHER,7.48,69.81,1006.8,12.1,40.04,0
715,WEATHER,12.18,89.85,1009.28,17.67,28.3,0
716,WEATHER,14.7,66.34,1009.41,14.37,31.29,0
717,WEATHER,11.45,64.68,1007.58,23.55,30.08,1
718,WEATHER,8.75,79.48,1008.67,20.37,32.43,1
719,WEATHER,15.21,85.85,1018.55,3.66,39.76,1
720,WEATHER,14.61,85.13,1008.45,20.79,36.52,1
721,WEATHER,10.05,92.53,1010.76,11.34,41.05,0
722,WEATHER,13.32,76.37,1004.26,12.25,36.5,1
723,WEATHER,10.34,71.76,1008.2,25.25,41.22,0
724,WEATHER,13.55,74.58,1015.0,10.47,40.99,0
725,WEATHER,10.16,84.02,1002.77,20.82,39.93,0
726,WEATHER,13.2,68.06,1007.53,12.5,35.57,1
727,WEATHER,18.63,82.22,1017.47,20.22,41.38,1
728,WEATHER,11.71,82.63,1012.11,5.34,41.04,0
729,WEATHER,10.54,92.13,1012.34,9.12,35.46,0
730,WEATHER,19.99,82.47,1012.47,21.69,33.84,0
731,WEATHER,15.05,69.24,1012.04,7.52,39.59,0
732,WEATHER,13.46,69.06,1020.56,3.71,32.63,1
733,WEATHER,20.06,74.5,1012.19,6.65,38.19,0
734,WEATHER,20.17,72.42,1010.75,14.07,29.45,0
735,WEATHER,17.94,85.91,1012.43,8.29,37.79,1
736,WEATHER,17.81,73.57,1027.18,12.64,35.58,0
737,WEATHER,14.68,72.29,1014.49,21.45,32.37,0
738,WEATHER,19.98,93.5,1018.5,7.89,29.23,1
739,WEATHER,18.34,77.2,1018.43,10.96,48.54,0
740,WEATHER,13.71,66.9,1013.44,18.65,44.44,0
741,WEATHER,16.08,82.9,1011.5,13.67,41.84,1
742,WEATHER,17.67,79.94,1016.8,11.23,44.33,0
743,WEATHER,18.4,82.97,1016.31,7.61,38.17,0
744,WEATHER,23.05,75.46,1007.87,12.93,36.29,1
745,WEATHER,22.4,69.0,1014.2,23.06,31.03,0
746,WEATHER,19.05,65.34,1010.34,10.1,42.15,0
747,WEATHER,17.29,91.26,1016.33,21.18,41.74,0
748,WEATHER,20.68,72.1,1015.5,15.4,45.61,0
749,WEATHER,15.37,80.52,1011.58,13.92,40.93,1
750,WEATHER,18.92,80.45,1012.92,7.31,41.56,0
751,WEATHER,21.0,75.9,1015.91,14.45,50.2,0
752,WEATHER,19.25,71.81,1010.35,15.99,37.12,0
753,WEATHER,16.12,80.47,1016.0,11.39,40.28,0
754,WEATHER,15.99,83.46,1018.2,0.89,40.75,1
755,WEATHER,21.76,77.76,1016.9,14.35,45.88,1
756,WEATHER,21.34,76.86,1020.09,5.08,39.95,0
757,WEATHER,14.72,76.31,1014.74,28.31,40.86,0
758,WEATHER,16.57,89.19,1010.09,2.69,38.93,1
759,WEATHER,22.12,79.4,1016.57,17.91,33.69,1
760,WEATHER,20.68,76.21,1020.0,16.34,43.8,0
761,WEATHER,25.35,81.51,1010.43,9.97,51.25,0
762,WEATHER,22.66,75.04,1020.85,28.69,38.8,0
763,WEATHER,20.77,53.07,1016.91,15.82,32.56,0
764,WEATHER,23.66,76.58,1017.79,11.08,49.69,0
765,WEATHER,21.9,80.18,1016.49,15.15,48.43,0
766,WEATHER,20.04,75.3,1017.25,18.15,41.73,0
767,WEATHER,23.72,74.37,1020.5,13.1,43.35,0
768,WEATHER,22.01,78.45,1014.52,13.51,43.98,0
769,WEATHER,24.19,74.72,1019.87,15.44,38.07,0
770,WEATHER,27.13,82.72,1012.01,15.21,56.97,0
771,WEATHER,16.57,80.37,1017.78,5.92,47.58,1
772,WEATHER,24.71,83.67,1013.7,7.42,47.95,0
773,WEATHER,21.3,77.01,1016.32,6.49,41.37,0
774,WEATHER,20.25,72.63,1021.79,25.11,43.61,0
775,WEATHER,20.18,80.61,1018.05,10.29,43.43,0
776,WEATHER,22.68,78.21,1023.77,6.91,49.06,0
777,WEATHER,24.63,65.82,1018.13,16.12,30.85,0
778,WEATHER,25.9,68.18,1013.72,1.16,46.4,0
779,WEATHER,24.26,78.77,1011.99,10.87,38.86,0
780,WEATHER,18.31,71.52,1020.57,16.43,46.15,0
781,WEATHER,22.38,81.05,1014.56,2.97,37.4,0
782,WEATHER,26.61,69.35,1016.5,10.83,41.95,0
783,WEATHER,25.08,80.7,1021.01,9.57,44.28,0
784,WEATHER,20.58,65.75,1018.13,12.69,52.85,1
785,WEATHER,28.61,78.9,1018.31,10.1,43.36,1
786,WEATHER,21.4,69.09,1016.04,13.14,46.41,1
787,WEATHER,36.97,82.44,1017.63,12.81,47.16,1
788,WEATHER,29.87,87.25,1012.34,30.02,38.2,0
789,WEATHER,24.41,87.78,1012.85,16.69,48.62,1
790,WEATHER,25.49,82.58,1019.01,14.42,50.15,0
791,WEATHER,25.36,70.39,1016.64,11.46,41.05,0
792,WEATHER,29.36,85.86,1013.87,9.63,47.14,1
793,WEATHER,22.14,88.81,1016.57,11.01,49.81,0
794,WEATHER,24.5,89.12,1020.53,10.15,47.81,0
795,WEATHER,28.37,91.27,1019.37,24.51,47.69,0
796,WEATHER,22.28,69.49,1019.7,8.91,34.54,0
797,WEATHER,31.13,78.34,1015.44,4.97,50.07,0
798,WEATHER,24.78,79.85,1022.36,9.41,48.72,0
799,WEATHER,27.66,82.04,1016.47,19.28,55.12,1
800,WEATHER,22.97,70.94,1011.57,7.79,46.08,0
801,WEATHER,23.95,55.23,1016.61,15.77,37.58,0
802,WEATHER,26.25,67.52,1019.28,30.41,49.55,0
803,WEATHER,21.74,69.27,1016.57,9.97,40.51,0
804,WEATHER,25.24,74.13,1021.29,7.75,36.04,0
805,WEATHER,25.23,71.27,1016.86,18.5,43.84,0
806,WEATHER,29.81,80.67,1017.13,4.23,47.2,0
807,WEATHER,29.18,66.81,1024.48,0.5,45.26,0
808,WEATHER,26.54,68.46,1014.75,9.51,42.75,0
809,WEATHER,25.22,86.95,1021.22,15.66,41.32,0
810,WEATHER,32.27,84.33,1024.88,14.15,49.97,0
811,WEATHER,25.84,70.34,1017.61,13.47,40.96,0
812,WEATHER,23.9,66.92,1019.87,9.49,39.64,0
813,WEATHER,24.32,84.33,1009.11,6.07,34.94,0
814,WEATHER,26.8,85.31,1025.71,11.38,46.29,0
815,WEATHER,23.04,61.78,1018.63,20.02,50.92,0
816,WEATHER,22.45,73.49,1024.03,11.47,41.12,0
817,WEATHER,24.49,77.22,1012.27,2.77,51.45,0
818,WEATHER,31.8,77.71,1017.96,11.33,50.32,1
819,WEATHER,30.09,62.85,1015.21,5.45,45.44,0
820,WEATHER,27.28,70.33,1017.44,21.82,47.0,0
821,WEATHER,28.01,86.85,1020.2,22.71,39.37,0
822,WEATHER,29.23,69.41,1018.81,20.36,46.12,0
823,WEATHER,26.33,61.59,1022.37,17.48,37.15,0
824,WEATHER,29.3,70.21,1019.95,9.97,36.72,0
825,WEATHER,27.69,61.21,1018.76,6.28,42.09,0
826,WEATHER,30.62,58.05,1019.1,11.36,47.2,0
827,WEATHER,25.45,69.39,1014.51,22.05,38.71,0
828,WEATHER,25.83,66.6,1010.59,6.59,36.65,0
829,WEATHER,29.91,48.9,1017.09,16.03,38.14,1
830,WEATHER,25.08,62.11,1015.57,15.57,44.81,0
831,WEATHER,29.05,78.77,1027.18,15.36,33.82,0
832,WEATHER,26.49,72.75,1019.36,29.64,35.24,0
833,WEATHER,26.46,68.7,1013.04,16.66,43.93,0
834,WEATHER,26.45,72.52,1023.21,19.78,39.06,0
835,WEATHER,28.84,73.68,1014.59,6.86,51.38,0
836,WEATHER,23.18,50.77,1014.44,14.53,34.74,0
837,WEATHER,28.45,69.36,1012.47,5.23,40.99,1
838,WEATHER,26.31,70.96,1015.21,12.3,46.44,0
839,WEATHER,26.29,73.35,1024.4,14.5,46.41,1
840,WEATHER,22.38,75.37,1015.45,26.26,41.41,0
841,WEATHER,27.38,56.51,1015.78,23.75,36.92,0
842,WEATHER,34.71,58.8,1016.11,28.34,34.25,1
843,WEATHER,27.21,77.55,1013.72,13.11,37.45,0
844,WEATHER,23.6,62.22,1018.94,7.8,39.46,0
845,WEATHER,21.27,68.19,1024.6,37.2,34.42,0
846,WEATHER,23.87,63.8,1019.83,3.59,35.81,0
847,WEATHER,22.18,82.28,1014.75,18.96,41.58,0
848,WEATHER,30.99,68.69,1017.18,9.82,36.65,0
849,WEATHER,31.71,62.81,1018.31,11.04,31.66,0
850,WEATHER,25.94,66.51,1011.86,16.41,30.42,1
851,WEATHER,29.14,38.81,1018.63,2.2,32.71,0
852,WEATHER,22.95,61.57,1019.1,2.36,38.52,0
853,WEATHER,25.06,75.05,1020.19,24.21,38.54,1
854,WEATHER,24.29,62.14,1018.83,21.3,44.38,1
855,WEATHER,25.11,70.02,1026.27,12.28,36.23,0
856,WEATHER,23.21,70.86,1018.1,27.56,39.56,0
857,WEATHER,23.92,53.1,1021.52,28.0,38.52,0
858,WEATHER,22.1,51.84,1016.07,7.4,35.58,0
859,WEATHER,22.6,46.37,1009.27,4.8,38.01,0
860,WEATHER,28.15,56.37,1019.66,8.01,25.29,0
861,WEATHER,25.74,52.32,1019.61,14.76,28.31,0
862,WEATHER,33.34,53.15,1013.31,14.32,28.72,0
863,WEATHER,24.18,48.38,1020.45,8.84,37.58,0
864,WEATHER,24.52,52.52,1018.28,11.21,27.7,0
865,WEATHER,23.04,55.99,1017.97,16.06,41.45,0
866,WEATHER,19.43,51.44,1018.61,8.43,40.92,0
867,WEATHER,24.17,56.82,1020.56,14.54,38.24,0
868,WEATHER,20.96,49.88,1020.67,10.39,41.46,0
869,WEATHER,25.54,63.56,1022.15,14.42,32.66,0
870,WEATHER,23.12,49.12,1014.55,5.61,41.22,0
871,WEATHER,21.1,52.4,1017.68,11.55,32.76,0
872,WEATHER,21.79,51.43,1019.35,21.2,41.13,0
873,WEATHER,17.2,57.57,1017.2,12.41,32.45,0
874,WEATHER,15.45,56.18,1018.69,4.32,31.68,0
875,WEATHER,26.89,48.24,1011.66,10.17,40.41,0
876,WEATHER,24.52,65.88,1013.04,7.6,33.14,0
877,WEATHER,18.42,52.85,1009.95,21.28,32.81,0
878,WEATHER,15.57,52.12,1018.66,16.76,26.33,0
879,WEATHER,17.26,48.95,1012.82,23.71,31.41,0
880,WEATHER,15.5,42.95,1017.72,16.78,30.36,0
881,WEATHER,25.54,48.94,1016.53,8.29,31.77,0
882,WEATHER,20.69,54.08,1018.01,12.27,25.73,0
883,WEATHER,20.41,63.16,1023.0,13.35,24.7,0
884,WEATHER,22.83,42.03,1012.54,4.41,28.87,0
885,WEATHER,19.33,53.27,1012.96,10.66,37.28,0
886,WEATHER,19.57,57.79,1010.04,5.01,28.72,0
887,WEATHER,18.29,47.91,1024.41,24.37,29.55,0
888,WEATHER,18.57,51.39,1019.27,14.94,29.93,0
889,WEATHER,23.04,56.94,1017.0,5.99,34.77,0
890,WEATHER,16.84,54.87,1015.83,1.93,31.17,0
891,WEATHER,16.54,59.41,1015.09,2.66,34.54,0
892,WEATHER,19.71,53.95,1008.89,11.26,32.4,0
893,WEATHER,24.4,48.69,1006.69,22.61,28.1,1
894,WEATHER,23.03,32.81,1012.62,18.62,24.71,0
895,WEATHER,16.3,53.18,1014.59,8.84,21.6,0
896,WEATHER,15.48,43.77,1010.1,32.39,25.49,0
